brand_name,p_category,p_id,p_num_reviews,p_price,p_star,product,r_eyecolor,r_haircolor,r_review,r_skinconcerns,r_skintone,r_skintype,r_star,reviewer
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,"I am surprised that this doesn't have more reviews because I've been through a handful of eyebrow products and this is by far the BEST I have ever used. I was previously using Benefit's Browzings and quite frankly I was not impressed. Bobbi Brown is a genius because this product is amazingly easy to use, super accurate and looks real! Highly recommend this for anyone looking for a great new brow filler!",,,,5,SariB85
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,"Don't get me wrong, I love Anastasia Beverly Hills dipbrow, but it's not a product I want to use everyday bc it doesn't give me the natural look that the Bobbi Brown pencil gives. I am obsessed!! For $42, it's certainly pricey, but the natural look and coverage this pencil gives makes it worth every dollar! I had to buy my sister one bc she was constantly stealing mine. Whether you want to fill in or give your brows from extra definition, this pencil is versatile and well made.",,,,5,athelle
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,"I am and always have been an eyebrow fanatic. My friends joke that I don't leave the house without my eyebrows done and it's actually quite true. A few months ago the eyebrow powder I had used for 10 years was discontinued and I reluctantly went on the hunt for a new product. THIS IS IT! Its by far the best product I tried. The color is great, it's very natural, and the brush end allows you to comb the brow and soften the edges of the pencil marks. If you love brows as much as I do I highly recommend this product.",,,,5,WeatherGirlNYC
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,hazel,,"I absolutely love this pencil! Its super easy to use, gives you flawless brows that look natural and the color Blonde is the perfect match for me!",,light,,5,khcg77
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,brown,,"I had been using two other products to fill in my brows when I ran across a review of the Bobbi Brown brow pencil. I picked one up when I was in Sephora about a week ago and have used it daily since. It works far better than what I purchased previously. It looks natural (warm grey works perfectly for me), stays put, and is long lasting. I would have given it 5 stars but the angle to use the pencil at I can't quite figure out. Waiting for Bobbi to post a video on how to use. It could just be me. I still manage to get a natural look although I look awkward when I'm applying it!",,fair,,4,MissingColorado
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,green,,Love this eyebrow pencil. The color is perfect for golden blondes! I have always had trouble getting a good color kind of between a blonde/blonde and brunette. Love the shape...it is so easy to enhance your own eyebrows with the shape of the pencil! It lasts a long time too!,,light,,5,MSee653711
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,great match to my eyebrows and easy to apply,,,,4,meme4455
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,Very good! It fills in those sparse parts of your brows to make them look more full!,,,,4,Florex
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,brown,,"I bought this based on the good reviews. However, my experience was not positive. First I will say that I have normal to oily skin. My eyebrow hair stops about half the length of my eye so I needed a pencil not only to fill in, but to also draw in the remainder of my eyebrows.

Pros: 
The pencil is pretty wide, and so are my eyebrows.
The size allowed me to use one stroke since the width was the same as my eyebrows. 


Cons:
 I had to push extremely hard just to get the color to go onto my skin. 
The color never lasted more than a couple hours and that was if I didn't touch it.
The color is very dull and not vibrant. If you are filling in, it may work fine but only if you use a lot of force to get it on.
I have dark hair and dark eyebrows. I ordered the darkest brown but I should've ordered the darkest color they offered because the dark brown went on almost grey.

I returned this one and got the benefit goof proof brow pencil. I like it much better. The color is richer. It stays on longer. The pencil is also narrower so It gives me more flexibility but it shaped the same as this one.",,olive,,2,amanda2684
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,blue,,This eye brow pencil is very natural looking.  I have it in the color blonde.  It is easy to apply and the little eye brow brush at the end is a bonus.,,fair,,5,scottishrose
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,brown,,"I've tried to use pencil in the past, only to completely screw it up, as well as powder. This is the first decent one I actually really like! I love how build-able it is, you can go from a more natural defined brow look, to a very a-la-grande look! It is worth the money!",,medium,,5,MarthaAlicia
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,blue,,"But i took a star off for the price, it is kind of pricey but boy is it wonderful and I will buy it again. I have almost every brand of brow pencil in my drawer and this one works wonders on my sparse, over 54 slightly grayish blonde brows. I use blonde and it works really well with my light hair. I hate the price but....I will buy it again.",,light,,4,mkupqueen2
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,blue,,"I borrowed this pencil from my mom when we were on vacation and I forgot mine. When she told me how much she paid, I was shocked. It's almost twice as expensive as other brow pencils, but it is worth every penny. It is insanely easy to apply because of its thicker tip, blends really easily, and stays put all day. As soon as we got home, I ordered one for myself, I just hope it lasts a while!",,fair,,5,buterfli788
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,brown,,"I have a terrible time with eyebrow products. I can't use pencils because they do not stay on during the day, especially if you sweat. So, I usually end up using a pomade, which can be ridiculously hard to put on. This is a great product. I can exercise and sweat and it will stay on. It has the ease of a pencil but the staying power of a pomade AND it looks more natural. It is expensive, but it is so worth it. I have only been using a week so I don't know how long it will last. I don't care. I can finally do my eyebrows in less than 15 minutes.",,medium,,5,pamburrill
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,"My brows survived an entire day at a water park!! I don't know why, but applying IS trickier unlike other angled brow applicators I have used otherwise I would've given a 5. Truly amazed by the staying power though so I will stick with it!",,,,4,jenmah
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,blue,,"This is an awesome product for beginners because of the slanted tip. I am a fair skinned strawberry blonde and I use taupe, it's great! I've switched to Anastasia however because this product is $$$",,fair,,4,Naturaleveryday
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,"I love that there are so many shades but I don't find it much better than other pencils on the market. I have quite sparse brows and after filling the tail of my brow, I find the spooley a bit too big and stiff that it brushes the product away. I'll continue using it, but would rather get the Anastasia brow pencils instead.",,,,4,LemonMadeleine
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,brown,,"Oh my goodness, these brow pencils are amazing. The color saturation of these pencils are perfect. They aren't too bold nor are they too soft. You can create a very natural looking brow that is also waterproof and doesn't have the painted look of some of the other waterproof formulas on the market.

This is definitely my new go to and the design of the pencil makes it so easy to use. It takes just a minute to shape up the perfect brow with this. The price point is a bit of a turn-off for a brow pencil but if you're looking for a natural but waterproof brow that is user friendly I highly recommend.",,fair,,5,Metroid001
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,brown,,I have tried every possible eye brow pencil on the market. This is the BEST one. It is pricy but worth it. It is very easy to work with and control. I find a lot of the other leading brands hard to use. This one has a thicker end for drawing with a unique shape at the tip. It follows more closely your brow line. I have dark brown hair and brows and this is a close match for color.,,olive,,5,luvs2ski3
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,"I wish I didn't love it because it is so pricey, but as someone with virtually no brows this pencil is now a necessity for me. The thicker pencil took a bit for me to get used to, but really helped creating perfect lines and drawing consistent and perfect lines everyday. I usually finish with a little brow wiz. It's an unfortunately ridiculously pricey routine, but well worth it for me",,,,5,bbees
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,,,I use the color Mahogany for my dark brown brows. It matches perfectly and looks so natural! Will keep repurchasing.,,,,5,hleigh21
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,hazel,,Stays in place during FL humidity!!,,light,,5,orlandoflsephora
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,brown,,"I've use a lot of different products to fill my brows. This is by FAR the easiest product out there! A few swipes and it's done! And it STAYS throughout just about everything...rain, sweat, 110% humidity in 100 degree weather. And you can adjust it to be the full-out ""instagram brow"" or something more natural. I got mine nine months ago, and use it every day. I still have plenty left!",,light,,5,shopgirl7373
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,green,,I love this brow pencil. The slanted tip makes application easy. It's not as messy as powder and to me looks more natural. Awesome range of colors (Saddle is perfect for me). The spoolie brush makes any other tool unnecessary. Subtracted one star for the high price.,,light,,4,shells72
